Expected_ModelPred,Expected_PredValue,checkingstatus,duration,history,purpose,amount,savings,employ,installment,others,residence,property,age,otherplans,housing,cards,job,liable,tele,foreign,sex,TC
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,40,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,66,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,66,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,47,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,47,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,56,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,56,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,54,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,54,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,20,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,20,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,21,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,21,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,38,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,38,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,70,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,70,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,65,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,65,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,74,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,74,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,68,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,68,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,43,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,43,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,55,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,55,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,64,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,64,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,75,A141,A151,1,A171,2,A192,A202,male,OrigionalTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,75,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,19,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,19,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,62,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,62,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,59,A141,A151,1,A171,2,A192,A202,male,PerturbTC71
[1.7700326679914724e-06],0,A14,48,A34,A410,14391,A61,A72,2,A103,4,A122,59,A141,A151,1,A171,2,A192,A202,female,PerturbTC71
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,67,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,67,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,22,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,22,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,49,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,49,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,45,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,45,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,53,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,53,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,35,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,35,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,61,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,61,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,28,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,28,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,25,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,25,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,24,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,24,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,60,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,60,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,32,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,32,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,44,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,44,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,31,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,31,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,48,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,48,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,26,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,26,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,36,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,36,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,39,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,39,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,42,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,42,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,34,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,34,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,63,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,63,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,27,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,27,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,30,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,30,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,57,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,57,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,33,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,33,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,37,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,37,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,58,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,58,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,23,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,23,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,29,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,29,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,52,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,52,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,50,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,50,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,46,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,46,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,51,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,51,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,41,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,41,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,40,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,40,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,66,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,66,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,47,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,47,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,56,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,56,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,54,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,54,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,20,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,20,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,21,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,21,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,38,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,38,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,70,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,70,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,65,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,65,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,74,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,74,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,68,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,68,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,43,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,43,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,55,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,55,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,64,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,64,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,75,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,75,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,19,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,19,A142,A152,1,A173,2,A191,A202,female,OrigionalTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,62,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,62,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,59,A142,A152,1,A173,2,A191,A202,male,PerturbTC72
[0.10056731104850769],0,A14,4,A30,A48,2286,A63,A71,3,A102,3,A124,59,A142,A152,1,A173,2,A191,A202,female,PerturbTC72
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,67,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,67,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,22,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,22,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,49,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,49,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,45,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,45,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,53,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,53,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,35,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,35,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,61,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,61,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,28,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,28,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,25,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,25,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,24,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,24,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,60,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,60,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,32,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,32,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,44,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,44,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,31,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,31,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,48,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,48,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,26,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,26,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,36,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,36,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,39,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,39,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,42,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,42,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,34,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,34,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,63,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,63,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,27,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,27,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,30,A141,A153,3,A172,1,A192,A201,male,PerturbTC73
[0.5301277041435242],1,A13,7,A31,A48,2376,A62,A72,4,A101,1,A123,30,A141,A153,3,A172,1,A192,A201,female,PerturbTC73
